Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [43] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [8] unsigned long std::uniform_int_distribution<unsigned long>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [118] std::__size_to_integer(unsigned long)
  [50] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [9] unsigned long std::uniform_int_distribution<unsigned long>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<unsigned long>::param_type const&) [151] Point* std::__do_uninit_fill_n<Point*, unsigned long, Point>(Point*, unsigned long, Point const&)
  [82] std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() const [135] std::uniform_real_distribution<double>::param_type::param_type(double, double) [6] double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
  [51] std::uniform_int_distribution<unsigned long>::param_type::a() const [136] std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [152] void std::__relocate_object_a<Point, Point, std::allocator<Point> >(Point*, Point*, std::allocator<Point>&)
  [60] std::uniform_int_distribution<unsigned long>::param_type::b() const [3] double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [153] Point* std::uninitialized_fill_n<Point*, unsigned long, Point>(Point*, unsigned long, Point const&)
  [27] std::uniform_real_distribution<double>::param_type::a() const [4] double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [154] int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [41] std::uniform_real_distribution<double>::param_type::b() const [176] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [12] std::pair<unsigned long, unsigned long> std::__gen_two_uniform_ints<unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&>(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
 [127] std::vector<Point, std::allocator<Point> >::_M_check_len(unsigned long, char const*) const [63] std::pair<unsigned long, unsigned long>::pair<unsigned long, unsigned long, true>(unsigned long&&, unsigned long&&) [155] Point* std::__uninitialized_fill_n_a<Point*, unsigned long, Point, Point>(Point*, unsigned long, Point const&, std::allocator<Point>&)
  [87] std::vector<Point, std::allocator<Point> >::end() const [78] std::vector<Point, std::allocator<Point> >::_S_max_size(std::allocator<Point> const&) [156] int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
  [19] std::vector<Point, std::allocator<Point> >::size() const [111] std::vector<Point, std::allocator<Point> >::_S_relocate(Point*, Point*, Point*, std::allocator<Point>&) [184] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
  [88] std::vector<Point, std::allocator<Point> >::begin() const [52] Point& std::vector<Point, std::allocator<Point> >::emplace_back<Point>(Point&&) [185] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
  [99] std::vector<Point, std::allocator<Point> >::capacity() const [137] void std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&) [29] std::log(long double)
  [83] std::vector<Point, std::allocator<Point> >::max_size() const [138] std::vector<Point, std::allocator<Point> >::_S_check_init_len(unsigned long, std::allocator<Point> const&) [38] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [21] std::vector<Point, std::allocator<Point> >::operator[](unsigned long) const [139] std::vector<Point, std::allocator<Point> >::_M_fill_initialize(unsigned long, Point const&) [74] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [48] std::vector<int, std::allocator<int> >::size() const [46] std::vector<Point, std::allocator<Point> >::end() [157] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::copy<__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >)
 [128] Point* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Point const, Point>(Point const*, Point const*, Point*) [53] std::vector<Point, std::allocator<Point> >::back() [47] std::remove_reference<Point&>::type&& std::move<Point&>(Point&)
 [161] std::char_traits<char>::length(char const*) [79] std::vector<Point, std::allocator<Point> >::begin() [36] std::remove_reference<int&>::type&& std::move<int&>(int&)
 [129] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [177] std::vector<Point, std::allocator<Point> >::reserve(unsigned long) [56] std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&)
  [93] void std::_Destroy_aux<true>::__destroy<Point*>(Point*, Point*) [54] std::vector<Point, std::allocator<Point> >::push_back(Point&&) [119] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [100] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [140] std::vector<Point, std::allocator<Point> >::push_back(Point const&) [30] Point&& std::forward<Point>(std::remove_reference<Point>::type&)
  [84] std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [170] std::vector<Point, std::allocator<Point> >::vector() [71] Point const& std::forward<Point const&>(std::remove_reference<Point const&>::type&)
 [130] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl(std::allocator<Point> const&) [141] std::vector<Point, std::allocator<Point> >::vector(unsigned long, Point const&, std::allocator<Point> const&) [44] unsigned long&& std::forward<unsigned long>(std::remove_reference<unsigned long>::type&)
 [162] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl() [97] std::vector<Point, std::allocator<Point> >::~vector() [11] void std::shuffle<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
  [94] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::~_Vector_impl() [142] std::vector<Point, std::allocator<Point> >::operator=(std::vector<Point, std::allocator<Point> > const&) [158] void std::_Destroy<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >)
  [89] std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [22] std::vector<Point, std::allocator<Point> >::operator[](unsigned long) [98] void std::_Destroy<Point*>(Point*, Point*)
 [131] std::_Vector_base<Point, std::allocator<Point> >::_M_create_storage(unsigned long) [112] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [120] void std::_Destroy<int*>(int*, int*)
  [95] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl_data::_Vector_impl_data() [113] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [121] void std::__fill_a<int*, int>(int*, int*, int const&)
  [72] std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [143] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [122] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
 [132] std::_Vector_base<Point, std::allocator<Point> >::_Vector_base(unsigned long, std::allocator<Point> const&) [178] std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [57] void std::iter_swap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [163] std::_Vector_base<Point, std::allocator<Point> >::_Vector_base() [179] std::vector<int, std::allocator<int> >::end() [64] std::pair<std::__strip_reference_wrapper<std::decay<unsigned long>::type>::__type, std::__strip_reference_wrapper<std::decay<unsigned long>::type>::__type> std::make_pair<unsigned long, unsigned long>(unsigned long&&, unsigned long&&)
  [96] std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [180] std::vector<int, std::allocator<int> >::begin() [159] std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&)::_Guard::_Guard(Point*, unsigned long, std::allocator<Point>&)
 [101] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [144] std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [160] std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&)::_Guard::~_Guard()
 [102] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [181] std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [173] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
